"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","school_enrolled_pct","income_under25kpct","income25k_49kpct","pop50k_74kpct","pop75k_99kpct","pop100koverpct","pov_below_line","pov_1_2overline","pov_doubleline"
"13061","05000US13061","Clay County","Clay County, Georgia","ga",20.0138264777048,50,25.7903494176373,8.06988352745424,9.56738768718802,6.57237936772047,41.1065852002716,22.4711473183978,36.4222674813306
"13063","05000US13063","Clayton County","Clayton County, Georgia","ga",30.6725955525844,24.7735473100328,29.8368248155528,20.6117723086865,12.0254187086004,12.7524368571275,20.0345429476649,26.9592671908003,53.0061898615348
"13065","05000US13065","Clinch County","Clinch County, Georgia","ga",26.6139044072005,49.8001598721023,19.7042366107114,14.828137490008,6.07513988808953,9.59232613908873,39.2024078254327,19.8344620015049,40.9631301730625
"13067","05000US13067","Cobb County","Cobb County, Georgia","ga",28.5799421911266,13.0941988731053,19.589354380244,17.215083939947,13.5039787607044,36.5973840459992,10.0091042656483,15.2361521121079,74.7547436222439
"13069","05000US13069","Coffee County","Coffee County, Georgia","ga",25.6823341867543,33.8019303399077,28.8222128969087,17.6108546649881,7.58847391243531,12.1765281857602,22.2765434626805,26.5511415992628,51.1723149380567
"13071","05000US13071","Colquitt County","Colquitt County, Georgia","ga",25.9816379330082,33.7192662937427,30.5645895668011,13.7244698842201,10.4201899310524,11.5714843241837,25.2498661431376,27.1417097983223,47.6084240585401
"13073","05000US13073","Columbia County","Columbia County, Georgia","ga",28.3613534194839,12.33561058924,16.9449188727583,19.5260461144321,15.8774551665243,35.3159692570453,8.84111384111384,11.3165438165438,79.8423423423423
"13075","05000US13075","Cook County","Cook County, Georgia","ga",26.1531001878902,34.9911759987165,25.20455639339,17.6640462056794,9.85079416011551,12.2894272420985,24.0211951722108,24.2390344421548,51.7397703856344
"13077","05000US13077","Coweta County","Coweta County, Georgia","ga",26.4001654858561,15.9507289311608,18.7436657051532,18.3850471661339,15.5375380057691,31.383020191783,11.0570819975472,15.6980872259397,73.2448307765131
"13079","05000US13079","Crawford County","Crawford County, Georgia","ga",24.9092597282012,28.2510243692042,28.8332973905542,18.3955143411689,10.3083890446409,14.2117748544317,19.6718621821165,22.8630024610336,57.4651353568499
"13081","05000US13081","Crisp County","Crisp County, Georgia","ga",25.8324285197249,38.6000720374595,27.5663344939368,13.8311922199544,7.47988954256213,12.5225117060872,30.8476850816372,26.5891299485574,42.5631849698054
"13083","05000US13083","Dade County","Dade County, Georgia","ga",26.0073725689589,25.667215815486,28.7314662273476,16.507413509061,12.8171334431631,16.2767710049423,15.061661837051,21.2817575308309,63.6565806321181
"13085","05000US13085","Dawson County","Dawson County, Georgia","ga",21.0508271192252,14.9466192170818,20.571690965446,20.8127654689473,12.3177591550913,31.3511651934336,8.6670904852723,18.8853570671752,72.4475524475524
"13087","05000US13087","Decatur County","Decatur County, Georgia","ga",23.6567452647855,36.5901703929873,25.214222397321,16.2415049738993,9.06136117403723,12.8927410617551,25.1786202319135,22.7306445945418,52.0907351735447
"13089","05000US13089","DeKalb County","DeKalb County, Georgia","ga",27.4694820191356,19.3665686193327,23.2303776322469,17.79433101596,11.6763933942259,27.9323293382345,16.5839845464922,19.1399047326368,64.276110720871
"13091","05000US13091","Dodge County","Dodge County, Georgia","ga",21.4500024592986,37.5877306992462,27.0210553678191,13.3090720041591,9.35794125292436,12.7242006758513,23.5952671512708,23.3511964768929,53.0535363718364
"13093","05000US13093","Dooly County","Dooly County, Georgia","ga",22.0925077582385,36.5974079407529,24.7685661386546,18.185558527052,6.80929849825139,13.639168895289,24.5641964498925,24.9860702061609,50.4497333439465
"13095","05000US13095","Dougherty County","Dougherty County, Georgia","ga",32.7236539583405,35.3709028177113,28.2518688901668,15.5549166187464,7.74870615296147,13.073605520414,29.4487049963262,23.4673493754592,47.0839456282145
"13097","05000US13097","Douglas County","Douglas County, Georgia","ga",30.6087071008514,17.6237542885149,22.5759679790884,20.5889560529325,13.8253553340957,25.3859663453684,13.0584560082164,18.8377268058884,68.1038171858952
